SERVICE_NAME,SERVICE_CODE,DESCRIPTION,REQUESTED_DATETIME,ADDRESS,LATITUDE,LONGITUDE
"""Dead animal""","""DAPUB1""","""Request entered through the Web. Refer to Intake Questions for further description.""",2018-09-20T19:46:00Z,"""3767 CLIFTON AV, CINC - GJ1435536598""",39.152208243667,-84.5193584984562
"""Dead animal""","""DAPUB1""","""Request entered through the Web. Refer to Intake Questions for further description.""",2017-02-23T08:38:00Z,"""2611 CUMMINS ST, CINC - GJ1217234387""",39.1328367410825,-84.5452948943072
"""Dead animal""","""DAPUB1""","""Dead dog on Kirby North of Ashtree""",2017-02-23T08:23:00Z,"""KIRBY AV & ASHTREE DR - GJ1183138972 """,39.1741935718132,-84.5478146513408
"""Dead animal""","""DAPUB1""","""DEAD POSSUM""",2017-02-22T11:33:00Z,"""1612 PEASLEE AV - GJ1167042557 """,39.2065077854864,-84.5485520114993
"""Dead animal""","""DAPUB1""","""Request entered through the Web. Refer to Intake Questions for further description.""",2017-02-15T18:35:00Z,"""3527 HEEKIN AV, CINC - GJ2341934393""",39.1300840822854,-84.4152898002963
"""Dead animal""","""DAPUB1""","""dead cat in the street """,2017-02-22T15:29:00Z,"""1757 FAIRMOUNT AV - GJ1155734029 """,39.1297567209371,-84.5525184618747
"""Dead animal""","""DAPUB1""","""Request entered through the Web. Refer to Intake Questions for further description.""",2017-02-22T09:15:00Z,"""5529 MONTGOMERY RD, CINC - GJ2089739310""",39.1749860353518,-84.4428380660993
"""Dead animal""","""DAPUB1""","""Request entered through the Web. Refer to Intake Questions for further description.""",2017-02-18T13:47:00Z,"""5100 COLERAIN AV, CINC - GJ1017439720""",39.1813391894576,-84.5667285763143
"""Dead animal""","""DAPUB1""","""2/21/2017 8:03 AM/BBURKHALTER - DEER HIT""",2017-02-21T07:57:00Z,"""WESTWOOD AV & WHITE ST - GJ1055133676 """,39.1268291971843,-84.5642661779072
"""Dead animal""","""DAPUB1""","""DEAD ANIMAL FOR 3-4 WEEKS . UNSURE WHAT TYPE OF ANIMAL IT IS """,2017-02-16T16:30:00Z,"""1702 GRAND AV - GJ1114932666 """,39.1175925239109,-84.5576597251898
"""Dead animal""","""DAPUB1""","""DEAD DEER ON COVEDALE BY ST JOSEPH CEMTREY""",2018-09-24T08:34:00Z,"""4500 FOLEY RD - GJ0761831075 """,39.104114121887,-84.5989574100783
"""Dead animal""","""DAPUB1""","""Per 882, collected dead raccoon from the road""",2017-02-22T11:27:00Z,"""SPRING GROVE AV & ARLINGTON ST - GJ1247635804 """,39.1455202793973,-84.5413505015049
"""Dead animal""","""DAPUB1""","""dead possum between 116 & 120  Ehrman Ave""",2017-02-22T10:53:00Z,"""116 EHRMAN AV - GJ1555436348 """,39.1496543231125,-84.5055824413514
"""Dead animal""","""DAPUB1""","""DEAD CAT""",2017-02-27T07:35:00Z,"""LINN ST & POPLAR ST - GJ1377932435 """,39.1148697012457,-84.5273395346167
"""Dead animal""","""DAPUB1""","""DEAD HAWK IN TRASH BIN THAT WILL BE AT CURB""",2017-02-27T12:21:00Z,"""425 RAWSON WOODS LN - GJ1403136504 """,39.1514392242122,-84.5231422282624
"""Dead animal""","""DAPUB1""","""Request entered through the Web. Refer to Intake Questions for further description.""",2017-02-23T02:41:00Z,"""2351 ELBERON AV, CINC - GJ1141030750""",39.1002840087188,-84.5552325215077
"""Dead animal""","""DAPUB1""","""dead deer on island in the middle of the road""",2017-02-23T02:55:00Z,"""WESTWOOD NORTHERN BLVD & GOBEL AV - GJ0921635910 """,39.147259810775,-84.5790023492911
"""Dead animal""","""DAPUB1""","""POSSUM IN THE ROW""",2017-02-27T10:44:00Z,"""1209 GROESBECK RD - GJ1244841249 """,39.1945450175641,-84.539962127639
"""Dead animal""","""DAPUB1""","""Opossum in the street  next to the curb  near 2670 Lehman Rd.""",2017-02-24T09:18:00Z,"""2670 LEHMAN RD - GJ1170332638 """,39.1172005132197,-84.5512671252752
"""Dead animal""","""DAPUB1""","""DEAD CAT IN THE STREET""",2017-04-05T10:09:00Z,"""3763 ST LAWRENCE AV - GJ0965831818 """,39.1103156458251,-84.5751607355094
"""Dead animal""","""DAPUB1""","""DEAD DEER ACROSS FROM THIS ADDRESS ON SIDEWALK """,2018-09-24T07:12:00Z,"""6109 KENNEDY AV - GJ2330940202 """,39.1823971527414,-84.4146585291768
"""Dead animal""","""DAPUB1""","""DEAD CAT ON SIDE NEAR BUSHES """,2018-09-24T09:15:00Z,"""MCPHERSON AV & WARSAW AV - GJ1006231845 """,39.1104597908203,-84.5704800436594
"""Dead animal""","""DAPUB1""","""DEAD DEER AT 4500 WINTON RD """,2017-02-24T12:47:00Z,"""4500 WINTON RD - GJ1425838564 """,39.169932395192,-84.5198713119503
"""Dead animal""","""DAPUB1""","""DEAD SKUNK IN STREET JUST PASS MERYTON PLC . JUST PASS CHURCH ON 5808 GLENVIEW AVE""",2017-02-24T11:02:00Z,"""GLENVIEW AV & MERYTON PL - GJ1101941297 """,39.195324410529,-84.556484709077
"""Dead animal""","""DAPUB1""","""Request entered through the Web. Refer to Intake Questions for further description.""",2017-02-28T07:41:00Z,"""6500 MADISON RD, CINC - GJ2602837807""",39.1601382932683,-84.3839978391917
"""Dead animal""","""DAPUB1""","""DEAD RACCOON AT CURB ACROSS FROM THIS ADDRESS""",2018-09-24T13:53:00Z,"""4694 ASHTREE DR - GJ1195239265 """,39.1768041302789,-84.5463276158454
"""Dead animal""","""DAPUB1""","""DEAD CAT AT THE CURB""",2018-09-24T09:40:00Z,"""1648 MARLOWE AV - GJ1160241863 """,39.2002778260461,-84.5495562944353
"""Dead animal""","""DAPUB1""","""DEAD DOG ON THE SIDEWALK""",2017-02-27T16:38:00Z,"""MADISON RD & ROANOKE ST - GJ2601237790 """,39.1599867953216,-84.3841948452829
"""Dead animal""","""DAPUB1""","""DEAD RACOON ON THE SIDEWALK""",2017-02-27T11:07:00Z,"""3424 WOODBURN AV - GJ1819635443 """,39.1408499862623,-84.4753268375291
"""Dead animal""","""DAPUB1""","""DEAD DEER""",2017-02-27T08:40:00Z,"""COLUMBIA PKWY & TORRENCE PKWY - GJ1923333742 """,39.1252803932235,-84.463895999006
"""Dead animal""","""DAPUB1""","""dead raccoon in road""",2017-02-24T02:06:00Z,"""3660 ZINSLE AV - GJ2361240616 """,39.1860438610464,-84.4110138253133
"""Dead animal""","""DAPUB1""","""DEAD DEER""",2017-02-27T07:09:00Z,"""3669 BOUDINOT AV - GJ0712236887 """,39.1565617186235,-84.6029187351924
"""Dead animal""","""DAPUB1""","""DEAD DEER ON THE SIDEWALK JUST BEFORE DUTCH COLONY""",2017-02-27T08:50:00Z,"""WINTON RD & DUTCH COLONY DR - GJ1384540835 """,39.1904755894212,-84.523931062642
"""Dead animal""","""DAPUB1""","""DEAD RACCOON IN MIDDLE OF STREET """,2018-09-25T15:45:00Z,"""4976 CHARLEMAR DR - GJ2375237848 """,39.1610891473836,-84.410314179885
"""Dead animal""","""DAPUB1""","""dead dog on sidewalk, on the Roanoke side.""",2017-02-28T00:19:00Z,"""MADISON RD & ROANOKE ST - GJ2601237790 """,39.1599867953216,-84.3841948452829
"""Dead animal""","""DAPUB1""","""Request entered through the Web. Refer to Intake Questions for further description.""",2017-02-23T22:02:00Z,"""1500 BLUE ROCK ST, CINC - GJ1279137475""",39.1604931020161,-84.537150033691
"""Dead animal""","""DAPUB1""","""DEAD RACOON IN THE STREET""",2018-09-25T11:04:00Z,"""1669 TUXWORTH AV - GJ0771932903 """,39.1205441606227,-84.5972301180838
"""Dead animal""","""DAPUB1""","""Transfer: 2/14/2017 10:41 AM/SGOODWINCALLED CITIZEN AND ADVISED TO PULL ANIMAL AT CURB FOR PICK UP  - ADULT SIZE RACCOON AT CURB IN FRONT OF PROPERTY""",2017-02-14T10:37:00Z,"""1729 ATSON LN - GJ1007132827 """,39.1192994723447,-84.570070421485
"""Dead animal""","""DAPUB1""","""DEAD RACOON ON BOBLINK CLOSE TO GALBRAITH""",2017-02-27T14:39:00Z,"""BOBOLINK DR & W GALBRAITH RD - GJ1286343680 """,39.2163278526617,-84.5343918492297
"""Dead animal""","""DAPUB1""","""DEAD BUNNY IN BAG AT CURB """,2018-09-26T08:36:00Z,"""3613 BARBERRY AV - GJ1990235874 """,39.1443036656933,-84.4554694211207
"""Dead animal""","""DAPUB1""","""OFFICER MURPHY W/ DISTRICT 2 - DEAD DEER GOING EASTBOUND IN RIGHT LANE AT KEMPER RD & WH TAFT . DEER IS ON SIDE OF ROAD """,2017-02-27T08:48:00Z,"""KEMPER LN & WILLIAM H TAFT RD - GJ1716633911 """,39.1273155651704,-84.4877316755725
"""Dead animal""","""DAPUB1""","""Request entered through the Web. Refer to Intake Questions for further description.""",2017-02-24T18:15:00Z,"""8131 BOBOLINK DR, CINC - GJ1282043607""",39.2156927904974,-84.5348994848258
"""Dead animal""","""DAPUB1""","""Request entered through the Web. Refer to Intake Questions for further description.""",2017-02-26T13:09:00Z,"""3995 WESS PARK DR, CINC - GJ1602737579""",39.1606228627857,-84.499715030322
"""Dead animal""","""DAPUB1""","""DEAD DEER""",2017-02-27T09:40:00Z,"""WESS PARK DR & E MITCHELL AV - GJ1603837608 """,39.1608777715486,-84.4995847051259
"""Dead animal""","""DAPUB1""","""DEAD RACCOON NEAR CURB """,2018-09-26T08:48:00Z,"""2283 VINE ST - GJ1483733395 """,39.1232530693631,-84.5148109077346
"""Dead animal""","""DAPUB1""","""DEAD DEER""",2018-09-26T07:04:00Z,"""950 EDEN PARK DR - GJ1646932673 """,39.116349923725,-84.4961753043471
"""Dead animal""","""DAPUB1""","""DEAD CAT""",2017-02-27T16:40:00Z,"""2505 FLANIGAN CT - GJ0943142198 """,39.2038181428857,-84.5745767346281
"""Dead animal""","""DAPUB1""","""DEAD RACCOON""",2018-09-26T07:32:00Z,"""LINN ST & BANK ST - GJ1382032860 """,39.1186866759409,-84.5267374059326
"""Dead animal""","""DAPUB1""","""DEAD DEER TRIED TO JUMP FENCE AND GOT STUCK .""",2018-09-25T16:16:00Z,"""636 ATHENS AV - GJ2179333334 """,39.1209532690697,-84.434438783481
"""Dead animal""","""DAPUB1""","""PER 882, COLLECTED DEAD RACCOON FROM THE ROAD""",2017-03-02T09:20:00Z,"""2947 FERGUSON RD - GJ0740734694 """,39.1367474754651,-84.6002877843761
"""Dead animal""","""DAPUB1""","""Request entered through the Web. Refer to Intake Questions for further description.""",2018-09-26T08:30:00Z,"""971 OAKLAND AV, CINC - GJ0971031795""",39.1100983511648,-84.5745656247881
"""Dead animal""","""DAPUB1""",""" """,2017-03-02T14:03:00Z,"""PADDOCK RD & ROSSMORE AV - GJ1789339703 """,39.1792782930089,-84.4774656546365
"""Dead animal""","""DAPUB1""","""Request entered through the Web. Refer to Intake Questions for further description.""",2018-09-26T08:09:00Z,"""2080 SINTON AV, CINC - GJ1669932834""",39.1177477056982,-84.4934686425096
"""Dead animal""","""DAPUB1""","""dead deer at the curb""",2017-03-03T09:36:00Z,"""2936 BOUDINOT AV - GJ0705934781 """,39.1376114545942,-84.6042880184319
"""Dead animal""","""DAPUB1""","""DEAD SQUIRREL IN MIDDLE STREET """,2018-09-26T16:53:00Z,"""2237 VINE ST - GJ1480133269 """,39.1221219814365,-84.5152615231708
"""Dead animal""","""DAPUB1""","""LARGE RACCOON ON CURB IN FRONT OF 318 FOREST AVE """,2017-03-01T08:11:00Z,"""318 FOREST AV - GJ1588436014 """,39.1465710868657,-84.5018758671573
"""Dead animal""","""DAPUB1""","""DEAD CAT AT PADDOCK & ROSSMORE""",2017-03-01T14:23:00Z,"""PADDOCK RD & ROSSMORE AV - GJ1789339703 """,39.1792782930089,-84.4774656546365
"""Dead animal""","""DAPUB1""","""DEAD DEER ON ELBERON 500ft FROM MT. HOPE""",2017-03-01T12:10:00Z,"""ELBERON AV & MT HOPE AV - GJ1114930558 """,39.0986116391811,-84.558316994986
"""Dead animal""","""DAPUB1""","""DEAD CAT IN THE STREET AT MICHIGAN &WASSON""",2018-09-27T12:06:00Z,"""MICHIGAN AV & WASSON RD - GJ2113835962 """,39.1447831024995,-84.4411569854376
"""Dead animal""","""DAPUB1""","""DEAD RACCOON IN THE ROAD""",2018-09-25T14:17:00Z,"""RAEBURN DR & COLERAIN AV - GJ1070138759 """,39.1725493209757,-84.5609483273325
"""Dead animal""","""DAPUB1""","""DEAD CAT""",2018-09-27T10:08:00Z,"""SIDNEY AV & RACHEL ST - GJ1303234786 """,39.1362187557537,-84.5352371628207
"""Dead animal""","""DAPUB1""","""DEAD RACOON AT THE CURB""",2017-03-01T12:18:00Z,"""6743 PARKLAND AV - FJ9935132153 """,39.1157447462565,-84.694172129649
"""Dead animal""","""DAPUB1""","""DEAD RACCOON""",2018-09-26T09:09:00Z,"""GILBERT AV & KENTON ST - GJ1663733169 """,39.120771947687,-84.4940761568865
"""Dead animal""","""DAPUB1""","""DEAD POSSUM IN MIDDLE OF STREET """,2018-09-27T11:15:00Z,"""5237 SALEM HILLS LN - GJ2400529534 """,39.0861848547225,-84.4101305706099
"""Dead animal""","""DAPUB1""","""DEAD DEER""",2018-09-27T10:10:00Z,"""GLENWAY AV & MCPHERSON AV - GJ1008232214 """,39.1137753106568,-84.5701369797595
"""Dead animal""","""DAPUB1""","""Request entered through the Web. Refer to Intake Questions for further description.""",2018-09-27T17:46:00Z,"""HAMILTON AV & BRUCE AV""",39.1676828039956,-84.5413803625318
"""Dead animal""","""DAPUB1""","""DEAD SQUIRREL IN MIDDLE OF STREET """,2018-09-27T09:51:00Z,"""SPRINGER AV & KILGOUR LN - GJ2219434953 """,39.1354271591046,-84.4292724909586
"""Dead animal""","""DAPUB1""","""DEAD RACCOON IN STREET """,2018-09-28T11:04:00Z,"""1640 SUTTER AV - GJ1174134860 """,39.1371976356936,-84.5501331323047
"""Dead animal""","""DAPUB1""","""Request entered through the Web. Refer to Intake Questions for further description.""",2017-03-04T15:46:00Z,"""3415 PRICE AV, CINC - GJ1040131468""",39.1069904072772,-84.5666731599568
"""Dead animal""","""DAPUB1""","""Request entered through the Web. Refer to Intake Questions for further description.""",2018-09-27T15:46:00Z,"""3147 MARKBREIT AV, CINC - GJ2224336640""",39.1506053311554,-84.4281477202436
"""Dead animal""","""DAPUB1""","""DEAD DOG""",2017-03-03T07:04:00Z,"""941 GRAND AV - GJ1087231637 """,39.1083871609934,-84.5611869150077
"""Dead animal""","""DAPUB1""","""there is a dead hawk in the cart with a brick on top of it at the end of the drive""",2017-03-06T11:27:00Z,"""425 RAWSON WOODS LN - GJ1403136504 A""",39.1514392242122,-84.5231422282624
"""Dead animal""","""DAPUB1""","""DEAD CAT ON SIDE OF STREET""",2017-03-06T14:56:00Z,"""W NORTH BEND RD & FAIRPARK AV - GJ1776341747 """,39.1977106767026,-84.4783162749966
"""Dead animal""","""DAPUB1""","""Request entered through the Web. Refer to Intake Questions for further description.""",2017-03-04T12:07:00Z,"""6269 SAVANNAH AV, CINC - GJ1118742459""",39.2057522697662,-84.5541602117693
"""Dead animal""","""DAPUB1""","""DEAD MEDIUM SIZE DOG BETWEEN ROSEWOOD ST & 65TH OR 66TH STREET NEAR CURB """,2017-03-06T09:44:00Z,"""ROSEWOOD ST & W 65TH ST - GJ1687541010 """,39.191296969048,-84.4888219174253
"""Dead animal""","""DAPUB1""","""DEAD CAT IN THE TOTER AT THE CURB""",2017-03-03T15:24:00Z,"""3914 KING PL - GJ1194637144 """,39.1577097564329,-84.5470486838833
"""Dead animal""","""DAPUB1""","""Request entered through the Web. Refer to Intake Questions for further description.""",2017-04-05T10:57:00Z,"""6690 DALY RD, CINC - GJ1315143160""",39.2115829809753,-84.5312113766401
"""Dead animal""","""DAPUB1""","""DEAD ADULT SIZE CAT IN MIDDLE OF STREET """,2017-03-06T09:42:00Z,"""6804 FAIRPARK AV - GJ1732841152 """,39.1924613186986,-84.4835328403135
"""Dead animal""","""DAPUB1""","""Request entered through the Web. Refer to Intake Questions for further description.""",2017-03-06T08:22:00Z,"""MACEY AV & ERIE AV""",39.1537960479198,-84.3992204847788
"""Dead animal""","""DAPUB1""","""DEAD CAT ON THE SIDEWALK""",2017-03-07T09:22:00Z,"""2031 BALTIMORE AV - GJ1074535246 """,39.1409091609825,-84.5615267251002
"""Dead animal""","""DAPUB1""","""DEAD DOG IN FRONT OF SHELL'S""",2017-03-07T07:25:00Z,"""READING RD & MCGREGOR AV - GJ1600833369 """,39.1227294711292,-84.5012818104606
"""Dead animal""","""DAPUB1""","""DEAD CAT IN THE STREET""",2018-09-28T09:59:00Z,"""1101 WOODLAWN AV - GJ1033832046 """,39.112201315103,-84.5672316764547
"""Dead animal""","""DAPUB1""","""DEAD RACOON IN THE STREET""",2018-09-28T13:19:00Z,"""916 ELBERON AV - GJ1051331571 """,39.1078846124758,-84.5653493464036
"""Dead animal""","""DAPUB1""","""DEAD DEER . ADVISED CITIZEN TO PLACE AT CURB . CITIZEN STATES THE CITY HAS COLLECTED FROM THE BACKYARD IN THE PAST, SO WHY NOT TODAY """,2018-10-01T10:10:00Z,"""37 HAMPTON LN - GJ2369236234 PRIVATE STREET""",39.14657967496,-84.4115387343617
"""Dead animal""","""DAPUB1""","""Dead dog near park enterance for more than two weeks""",2017-03-07T10:49:00Z,"""ELMORE ST & BEEKMAN ST - GJ1168236931 """,39.1558556996301,-84.5501728948152
"""Dead animal""","""DAPUB1""","""DEAD DOG IN TRASH BAG AT CURB """,2017-03-08T14:06:00Z,"""4738 GLENWAY AV - GJ0785632481 """,39.1167088988617,-84.5957831127709
"""Dead animal""","""DAPUB1""","""DEAD CAT IN THE STREET""",2017-03-08T07:59:00Z,"""5859 KENNEDY AV - GJ2322039746 """,39.1783186938689,-84.415838809743
"""Dead animal""","""DAPUB1""","""dead raccon in the road""",2017-03-08T08:10:00Z,"""POWERS ST & SPRING GROVE AV - GJ1249937066 """,39.1568744188281,-84.5406854987939
"""Dead animal""","""DAPUB1""","""there is a dead cat in a box at the curb""",2017-03-09T13:49:00Z,"""1715 WESTWOOD AV - GJ1142933478 """,39.1248333235404,-84.5541764805561
"""Dead animal""","""DAPUB1""","""Request entered through the Web. Refer to Intake Questions for further description.""",2017-03-09T22:27:00Z,"""6238 CARY AV, CINC - GJ1155042326""",39.2044635971845,-84.5500031753139
"""Dead animal""","""DAPUB1""","""Request entered through the Web. Refer to Intake Questions for further description.""",2018-10-01T08:21:00Z,"""6239 SAVANNAH AV, CINC - GJ1120742366""",39.2049100182297,-84.5539555566554
"""Dead animal""","""DAPUB1""","""DEAD CAT AT THE CURB BY TELEPHONE POLE""",2017-03-09T07:34:00Z,"""5859 KENNEDY AV - GJ2322039746 """,39.1783186938689,-84.415838809743
"""Dead animal""","""DAPUB1""","""DEAD ANIMAL""",2017-03-10T12:16:00Z,"""GILBERT AV & DEERFIELD PL - GJ1657933078 """,39.1199606642649,-84.4947794218052
"""Dead animal""","""DAPUB1""",""" dead deer in road, in the middle""",2017-03-09T06:52:00Z,"""2654 HARRISON AV - GJ0834535273 """,39.1417389928879,-84.5892711999254
"""Dead animal""","""DAPUB1""","""DEAD DEER""",2017-03-09T07:08:00Z,"""HARRISON AV & LAFEUILLE AV - GJ0825835203 """,39.141121666556,-84.5903038167545
"""Dead animal""","""DAPUB1""","""PER 882, COLLECTED DEAD CAT FROM THE ROAD""",2018-10-01T10:30:00Z,"""716 MCMAKIN AV - GJ1449238856 """,39.1725021608987,-84.5170767230583
"""Dead animal""","""DAPUB1""","""DEAD DEER ACROSS FROM  ABOVE ADDRESS""",2017-03-09T07:58:00Z,"""1781 WILLIAM H TAFT RD - GJ1855133816 """,39.1261108873592,-84.471757174425
"""Dead animal""","""DAPUB1""","""DEAD DOG AT CURB NEAR PARK""",2018-10-01T08:51:00Z,"""LARCH AV & BELMONT AV - GJ1150141176 """,39.1941181022682,-84.5509365600423
"""Dead animal""","""DAPUB1""","""dead cat on curb in the grass""",2017-03-08T14:48:00Z,"""7910 DALY RD - GJ1316143431 """,39.2140112685277,-84.5310238914254
"""Dead animal""","""DAPUB1""","""DEAD GROUNDHOG AT CURB BEHIND ORANGE BARREL """,2018-10-01T09:18:00Z,"""562 HALE AV - GJ1649235354 """,39.1404763559662,-84.4950617348448
"""Dead animal""","""DAPUB1""","""Request entered through the Web. Refer to Intake Questions for further description.10/01/2018 8:23 AM/KMALONE - There is a dead cat that looks to have been hit by a car on Orient Ave. I was having trouble finding the address, but it is further down orient towards north edgewood""",2018-09-30T23:03:00Z,"""631 ORIENT AV, CINC - GJ1473038802""",39.1719596130718,-84.5143197399481
"""Dead animal""","""DAPUB1""","""DEAD DEER""",2017-03-13T09:17:00Z,"""540 DELTA AV - GJ2158033253 """,39.1202882442681,-84.4369306752065
"""Dead animal""","""DAPUB1""","""Request entered through the Web. Refer to Intake Questions for further description.""",2017-04-05T08:06:00Z,"""6016 GRAND VISTA AV, CINC - GJ2270040050""",39.1811870582167,-84.4217391723128
"""Dead animal""","""DAPUB1""","""RABBIT AT THE CURB""",2017-03-10T10:01:00Z,"""6064 WALDWAY LN - GJ1331342004 """,39.2011265354911,-84.529708931481
"""Dead animal""","""DAPUB1""","""Dead dog in trash bag at the curb""",2017-03-08T16:24:00Z,"""4738 GLENWAY AV - GJ0785632481 """,39.1167088988617,-84.5957831127709
